timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614543540626,45,viewCategory,308,Permanent Redirect,JPetstore 1-9,text,true,,428,809,14,14,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,45,0,0
1614543536789,45,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-9,,true,,428,809,14,14,null,45,3837,0
1614543540647,39,signOff,308,Permanent Redirect,JPetstore 1-1,text,true,,407,811,14,14,http://petstore.octoperf.com/actions/Account.action?signoff,39,0,0
1614543540688,39,addItemToCart,308,Permanent Redirect,JPetstore 1-3,text,true,,430,843,14,14,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,39,0,0
1614543540715,39,signOff,308,Permanent Redirect,JPetstore 1-10,text,true,,407,811,14,14,http://petstore.octoperf.com/actions/Account.action?signoff,39,0,0
1614543540773,37,viewCatalog,308,Permanent Redirect,JPetstore 1-1,text,true,,399,798,14,14,http://petstore.octoperf.com/actions/Catalog.action,36,0,0
1614543537222,76,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-1,,true,,806,1609,14,14,null,75,3512,0
1614543540830,41,newOrderForm,308,Permanent Redirect,JPetstore 1-7,text,true,,410,823,14,14,http://petstore.octoperf.com/actions/Order.action?newOrderForm,41,0,0
1614543540842,36,viewCatalog,308,Permanent Redirect,JPetstore 1-10,text,true,,399,798,14,14,http://petstore.octoperf.com/actions/Catalog.action,36,0,0
1614543537288,75,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-10,,true,,806,1609,14,14,null,75,3516,0
1614543540810,76,homepage,308,Permanent Redirect,JPetstore 1-1,text,true,,399,550,14,14,http://petstore.octoperf.com/actions/Catalog.action,76,0,37
1614543540810,76,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,399,550,14,14,null,76,0,37
1614543540879,76,homepage,308,Permanent Redirect,JPetstore 1-10,text,true,,399,550,14,14,http://petstore.octoperf.com/actions/Catalog.action,76,0,36
1614543540879,76,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-10,,true,,399,550,14,14,null,76,0,36
1614543541274,37,addItemToCart,308,Permanent Redirect,JPetstore 1-12,text,true,,430,843,14,14,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,37,0,0
1614543541470,45,signinForm,308,Permanent Redirect,JPetstore 1-1,text,true,,410,791,14,14,http://petstore.octoperf.com/actions/Account.action?signonForm,45,0,0
1614543540886,45,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,410,791,14,14,null,45,584,0
1614543541536,53,signinForm,308,Permanent Redirect,JPetstore 1-10,text,true,,410,791,14,14,http://petstore.octoperf.com/actions/Account.action?signonForm,53,0,0
1614543540956,53,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-10,,true,,410,791,14,14,null,53,580,0
1614543541620,34,viewCatalog,308,Permanent Redirect,JPetstore 1-1,text,true,,399,818,14,14,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543541694,35,viewCatalog,308,Permanent Redirect,JPetstore 1-10,text,true,,399,818,14,14,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543542278,38,viewProduct,308,Permanent Redirect,JPetstore 1-4,text,true,,430,841,14,14,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,38,0,0
1614543537393,38,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,430,841,14,14,null,38,4885,0
1614543542656,32,signinAccount,308,Permanent Redirect,JPetstore 1-1,text,true,,399,1001,14,14,http://petstore.octoperf.com/actions/Account.action,32,0,0
1614543541515,66,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-1,,true,,798,1819,14,14,null,66,1108,0
1614543542733,34,signinAccount,308,Permanent Redirect,JPetstore 1-10,text,true,,399,1001,14,14,http://petstore.octoperf.com/actions/Account.action,34,0,0
1614543541589,69,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-10,,true,,798,1819,14,14,null,69,1109,0
1614543542770,39,confirmOrder,308,Permanent Redirect,JPetstore 1-2,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,14,14,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,39,0,0
1614543530388,157,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-2,,false,,1658,3734,14,14,null,157,12264,0
1614543542837,40,viewProduct,308,Permanent Redirect,JPetstore 1-13,text,true,,430,841,14,14,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,40,0,0
1614543537950,40,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-13,,true,,430,841,14,14,null,40,4887,0
1614543542940,38,setBillingInfo,308,Permanent Redirect,JPetstore 1-7,text,true,,397,1268,14,14,http://petstore.octoperf.com/actions/Order.action,38,0,0
1614543543255,38,confirmOrder,308,Permanent Redirect,JPetstore 1-11,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,14,14,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,38,0,0
1614543530870,157,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-11,,false,,1658,3734,14,14,null,157,12267,0
1614543543370,38,viewCategory,308,Permanent Redirect,JPetstore 1-5,text,true,,428,809,14,14,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,38,0,0
1614543539532,38,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,428,809,14,14,null,38,3838,0
1614543543485,37,signOff,308,Permanent Redirect,JPetstore 1-6,text,true,,407,811,14,14,http://petstore.octoperf.com/actions/Account.action?signoff,37,0,0
1614543543534,37,newOrderForm,308,Permanent Redirect,JPetstore 1-3,text,true,,410,823,14,14,http://petstore.octoperf.com/actions/Order.action?newOrderForm,37,0,0
1614543543606,35,viewCatalog,308,Permanent Redirect,JPetstore 1-6,text,true,,399,798,14,14,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543540057,72,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-6,,true,,806,1609,14,14,null,72,3512,0
1614543543642,77,homepage,308,Permanent Redirect,JPetstore 1-6,text,true,,399,550,14,14,http://petstore.octoperf.com/actions/Catalog.action,77,0,37
1614543543641,77,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,399,550,14,14,null,77,1,37
1614543543912,40,viewCategory,308,Permanent Redirect,JPetstore 1-14,text,true,,428,809,14,14,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,40,0,0
1614543540076,40,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-14,,true,,428,809,14,14,null,40,3836,0
1614543543954,37,addItemToCart,308,Permanent Redirect,JPetstore 1-8,text,true,,430,843,14,14,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,37,0,0
1614543544115,47,newOrderForm,308,Permanent Redirect,JPetstore 1-12,text,true,,410,823,14,14,http://petstore.octoperf.com/actions/Order.action?newOrderForm,47,0,0
1614543544188,80,homepage,308,Permanent Redirect,JPetstore 1-15,text,true,,399,550,15,15,http://petstore.octoperf.com/actions/Catalog.action,80,0,39
1614543544185,80,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-15,,true,,399,550,15,15,null,80,3,39
1614543544299,34,signinForm,308,Permanent Redirect,JPetstore 1-6,text,true,,410,791,15,15,http://petstore.octoperf.com/actions/Account.action?signonForm,34,0,0
1614543543719,34,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,410,791,15,15,null,34,580,0
1614543544435,34,viewCatalog,308,Permanent Redirect,JPetstore 1-6,text,true,,399,818,15,15,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543544848,37,signinForm,308,Permanent Redirect,JPetstore 1-15,text,true,,410,791,15,15,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543544268,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-15,,true,,410,791,15,15,null,37,581,0
1614543544990,33,viewCatalog,308,Permanent Redirect,JPetstore 1-15,text,true,,399,818,15,15,http://petstore.octoperf.com/actions/Catalog.action,33,0,0
1614543545472,35,signinAccount,308,Permanent Redirect,JPetstore 1-6,text,true,,399,1001,15,15,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543544333,69,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-6,,true,,798,1819,15,15,null,69,1105,0
1614543545557,38,viewProduct,308,Permanent Redirect,JPetstore 1-9,text,true,,430,841,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,38,0,0
1614543540671,38,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-9,,true,,430,841,15,15,null,38,4887,0
1614543545636,36,setBillingInfo,308,Permanent Redirect,JPetstore 1-3,text,true,,397,1268,15,15,http://petstore.octoperf.com/actions/Order.action,36,0,0
1614543545974,37,confirmOrder,308,Permanent Redirect,JPetstore 1-7,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,15,15,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,37,0,0
1614543533589,154,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-7,,false,,1658,3734,15,15,null,154,12269,0
1614543546024,35,signinAccount,308,Permanent Redirect,JPetstore 1-15,text,true,,399,1001,15,15,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543544886,68,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-15,,true,,798,1819,15,15,null,68,1105,0
1614543546231,46,setBillingInfo,308,Permanent Redirect,JPetstore 1-12,text,true,,397,1268,15,15,http://petstore.octoperf.com/actions/Order.action,46,0,0
1614543546234,43,signOff,308,Permanent Redirect,JPetstore 1-2,text,true,,407,811,15,15,http://petstore.octoperf.com/actions/Account.action?signoff,43,0,0
1614543546365,45,viewCatalog,308,Permanent Redirect,JPetstore 1-2,text,true,,399,798,15,15,http://petstore.octoperf.com/actions/Catalog.action,45,0,0
1614543542809,88,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-2,,true,,806,1609,15,15,null,88,3514,0
1614543546411,80,homepage,308,Permanent Redirect,JPetstore 1-2,text,true,,399,550,15,15,http://petstore.octoperf.com/actions/Catalog.action,80,0,36
1614543546411,80,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,399,550,15,15,null,80,0,36
1614543546525,39,viewCategory,308,Permanent Redirect,JPetstore 1-1,text,true,,428,809,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,39,0,0
1614543542689,39,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,428,809,15,15,null,39,3836,0
1614543546605,37,viewCategory,308,Permanent Redirect,JPetstore 1-10,text,true,,428,809,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,37,0,0
1614543542767,37,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-10,,true,,428,809,15,15,null,37,3838,0
1614543546709,39,addItemToCart,308,Permanent Redirect,JPetstore 1-4,text,true,,430,843,15,15,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,39,0,0
1614543546718,38,signOff,308,Permanent Redirect,JPetstore 1-11,text,true,,407,811,15,15,http://petstore.octoperf.com/actions/Account.action?signoff,38,0,0
1614543546797,38,newOrderForm,308,Permanent Redirect,JPetstore 1-8,text,true,,410,823,15,15,http://petstore.octoperf.com/actions/Order.action?newOrderForm,38,0,0
1614543546841,36,viewCatalog,308,Permanent Redirect,JPetstore 1-11,text,true,,399,798,15,15,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543543294,74,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-11,,true,,806,1609,15,15,null,73,3509,0
1614543546878,77,homepage,308,Permanent Redirect,JPetstore 1-11,text,true,,399,550,15,15,http://petstore.octoperf.com/actions/Catalog.action,77,0,36
1614543546877,77,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-11,,true,,399,550,15,15,null,77,2,36
1614543547073,37,signinForm,308,Permanent Redirect,JPetstore 1-2,text,true,,410,791,15,15,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543546491,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,410,791,15,15,null,37,582,0
1614543547214,36,viewCatalog,308,Permanent Redirect,JPetstore 1-2,text,true,,399,818,15,15,http://petstore.octoperf.com/actions/Catalog.action,36,0,0
1614543547272,41,addItemToCart,308,Permanent Redirect,JPetstore 1-13,text,true,,430,843,15,15,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,41,0,0
1614543547535,35,signinForm,308,Permanent Redirect,JPetstore 1-11,text,true,,410,791,15,15,http://petstore.octoperf.com/actions/Account.action?signonForm,35,0,0
1614543546956,35,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-11,,true,,410,791,15,15,null,35,580,0
1614543547675,44,viewCatalog,308,Permanent Redirect,JPetstore 1-11,text,true,,399,818,15,15,http://petstore.octoperf.com/actions/Catalog.action,44,0,0
1614543548253,35,signinAccount,308,Permanent Redirect,JPetstore 1-2,text,true,,399,1001,15,15,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543547110,71,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-2,,true,,798,1819,15,15,null,71,1108,0
1614543548294,39,viewProduct,308,Permanent Redirect,JPetstore 1-5,text,true,,430,841,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,39,0,0
1614543543408,39,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,430,841,15,15,null,39,4886,0
1614543548668,40,confirmOrder,308,Permanent Redirect,JPetstore 1-3,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,15,15,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,40,0,0
1614543536292,152,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-3,,false,,1658,3734,15,15,null,152,12264,0
1614543548720,42,signinAccount,308,Permanent Redirect,JPetstore 1-11,text,true,,399,1001,15,15,http://petstore.octoperf.com/actions/Account.action,42,0,0
1614543547571,86,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-11,,true,,798,1819,15,15,null,86,1105,0
1614543548836,38,viewProduct,308,Permanent Redirect,JPetstore 1-14,text,true,,430,841,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,38,0,0
1614543543952,38,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-14,,true,,430,841,15,15,null,38,4884,0
1614543548902,38,setBillingInfo,308,Permanent Redirect,JPetstore 1-8,text,true,,397,1268,15,15,http://petstore.octoperf.com/actions/Order.action,38,0,0
1614543549275,43,confirmOrder,308,Permanent Redirect,JPetstore 1-12,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,15,15,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,43,0,0
1614543536878,173,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-12,,false,,1658,3734,15,15,null,173,12268,0
1614543549342,40,viewCategory,308,Permanent Redirect,JPetstore 1-6,text,true,,428,809,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,40,0,0
1614543545507,40,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,428,809,15,15,null,40,3836,0
1614543549436,39,signOff,308,Permanent Redirect,JPetstore 1-7,text,true,,407,811,15,15,http://petstore.octoperf.com/actions/Account.action?signoff,39,0,0
1614543549553,39,newOrderForm,308,Permanent Redirect,JPetstore 1-4,text,true,,410,823,15,15,http://petstore.octoperf.com/actions/Order.action?newOrderForm,39,0,0
1614543549564,44,viewCatalog,308,Permanent Redirect,JPetstore 1-7,text,true,,399,798,15,15,http://petstore.octoperf.com/actions/Catalog.action,44,0,0
1614543546012,83,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-7,,true,,806,1609,15,15,null,83,3514,0
1614543549609,76,homepage,308,Permanent Redirect,JPetstore 1-7,text,true,,399,550,15,15,http://petstore.octoperf.com/actions/Catalog.action,76,0,35
1614543549609,76,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,399,550,15,15,null,76,0,35
1614543549896,37,viewCategory,308,Permanent Redirect,JPetstore 1-15,text,true,,428,809,15,15,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,37,0,0
1614543546059,37,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-15,,true,,428,809,15,15,null,37,3837,0
1614543549992,44,addItemToCart,308,Permanent Redirect,JPetstore 1-9,text,true,,430,843,15,15,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,44,0,0
1614543550119,38,newOrderForm,308,Permanent Redirect,JPetstore 1-13,text,true,,410,823,15,15,http://petstore.octoperf.com/actions/Order.action?newOrderForm,38,0,0
1614543550184,74,homepage,308,Permanent Redirect,JPetstore 1-16,text,true,,399,550,16,16,http://petstore.octoperf.com/actions/Catalog.action,74,0,35
1614543550183,74,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-16,,true,,399,550,16,16,null,74,1,35
1614543550268,36,signinForm,308,Permanent Redirect,JPetstore 1-7,text,true,,410,791,16,16,http://petstore.octoperf.com/actions/Account.action?signonForm,36,0,0
1614543549685,36,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,410,791,16,16,null,36,583,0
1614543550409,40,viewCatalog,308,Permanent Redirect,JPetstore 1-7,text,true,,399,818,16,16,http://petstore.octoperf.com/actions/Catalog.action,40,0,0
1614543550837,42,signinForm,308,Permanent Redirect,JPetstore 1-16,text,true,,410,791,16,16,http://petstore.octoperf.com/actions/Account.action?signonForm,42,0,0
1614543550258,42,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-16,,true,,410,791,16,16,null,42,579,0
1614543550985,34,viewCatalog,308,Permanent Redirect,JPetstore 1-16,text,true,,399,818,16,16,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543551452,37,viewProduct,308,Permanent Redirect,JPetstore 1-1,text,true,,430,841,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,37,0,0
1614543551452,37,signinAccount,308,Permanent Redirect,JPetstore 1-7,text,true,,399,1001,16,16,http://petstore.octoperf.com/actions/Account.action,37,0,0
1614543546564,37,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,430,841,16,16,null,37,4888,0
1614543550304,77,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-7,,true,,798,1819,16,16,null,77,1108,0
1614543551529,41,viewProduct,308,Permanent Redirect,JPetstore 1-10,text,true,,430,841,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,41,0,0
1614543546642,41,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-10,,true,,430,841,16,16,null,41,4887,0
1614543551659,41,setBillingInfo,308,Permanent Redirect,JPetstore 1-4,text,true,,397,1268,16,16,http://petstore.octoperf.com/actions/Order.action,41,0,0
1614543551936,38,confirmOrder,308,Permanent Redirect,JPetstore 1-8,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,16,16,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,38,0,0
1614543539558,151,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-8,,false,,1658,3734,16,16,null,151,12266,0
1614543552024,35,signinAccount,308,Permanent Redirect,JPetstore 1-16,text,true,,399,1001,16,16,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543550879,69,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-16,,true,,798,1819,16,16,null,69,1111,0
1614543552127,37,viewCategory,308,Permanent Redirect,JPetstore 1-2,text,true,,428,809,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,37,0,0
1614543548289,37,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,428,809,16,16,null,37,3838,0
1614543552132,38,signOff,308,Permanent Redirect,JPetstore 1-3,text,true,,407,811,16,16,http://petstore.octoperf.com/actions/Account.action?signoff,38,0,0
1614543552222,39,setBillingInfo,308,Permanent Redirect,JPetstore 1-13,text,true,,397,1268,16,16,http://petstore.octoperf.com/actions/Order.action,39,0,0
1614543552258,34,viewCatalog,308,Permanent Redirect,JPetstore 1-3,text,true,,399,798,16,16,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543548708,72,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-3,,true,,806,1609,16,16,null,72,3513,0
1614543552293,79,homepage,308,Permanent Redirect,JPetstore 1-3,text,true,,399,550,16,16,http://petstore.octoperf.com/actions/Catalog.action,79,0,36
1614543552293,79,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,399,550,16,16,null,79,1,36
1614543552599,38,viewCategory,308,Permanent Redirect,JPetstore 1-11,text,true,,428,809,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,38,0,0
1614543548762,38,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-11,,true,,428,809,16,16,null,38,3838,0
1614543552726,44,addItemToCart,308,Permanent Redirect,JPetstore 1-5,text,true,,430,843,16,16,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,44,0,0
1614543552743,38,signOff,308,Permanent Redirect,JPetstore 1-12,text,true,,407,811,16,16,http://petstore.octoperf.com/actions/Account.action?signoff,38,0,0
1614543552842,39,newOrderForm,308,Permanent Redirect,JPetstore 1-9,text,true,,410,823,16,16,http://petstore.octoperf.com/actions/Order.action?newOrderForm,39,0,0
1614543552872,40,viewCatalog,308,Permanent Redirect,JPetstore 1-12,text,true,,399,798,16,16,http://petstore.octoperf.com/actions/Catalog.action,40,0,0
1614543549319,78,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-12,,true,,806,1609,16,16,null,78,3515,0
1614543552954,36,signinForm,308,Permanent Redirect,JPetstore 1-3,text,true,,410,791,16,16,http://petstore.octoperf.com/actions/Account.action?signonForm,36,0,0
1614543552373,36,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,410,791,16,16,null,36,582,0
1614543552913,82,homepage,308,Permanent Redirect,JPetstore 1-12,text,true,,399,550,16,16,http://petstore.octoperf.com/actions/Catalog.action,82,0,39
1614543552913,82,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-12,,true,,399,550,16,16,null,82,0,39
1614543553095,34,viewCatalog,308,Permanent Redirect,JPetstore 1-3,text,true,,399,818,16,16,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543553270,40,addItemToCart,308,Permanent Redirect,JPetstore 1-14,text,true,,430,843,16,16,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,40,0,0
1614543553576,36,signinForm,308,Permanent Redirect,JPetstore 1-12,text,true,,410,791,16,16,http://petstore.octoperf.com/actions/Account.action?signonForm,36,0,0
1614543552995,36,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-12,,true,,410,791,16,16,null,36,582,0
1614543553719,34,viewCatalog,308,Permanent Redirect,JPetstore 1-12,text,true,,399,818,16,16,http://petstore.octoperf.com/actions/Catalog.action,34,0,0
1614543554133,38,signinAccount,308,Permanent Redirect,JPetstore 1-3,text,true,,399,1001,16,16,http://petstore.octoperf.com/actions/Account.action,37,0,0
1614543552991,72,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-3,,true,,798,1819,16,16,null,71,1108,0
1614543554272,37,viewProduct,308,Permanent Redirect,JPetstore 1-6,text,true,,430,841,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,37,0,0
1614543549383,37,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,430,841,16,16,null,37,4890,0
1614543554699,42,confirmOrder,308,Permanent Redirect,JPetstore 1-4,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,16,16,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,42,0,0
1614543542316,161,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-4,,false,,1658,3734,16,16,null,161,12264,0
1614543554755,35,signinAccount,308,Permanent Redirect,JPetstore 1-12,text,true,,399,1001,16,16,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543553613,69,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-12,,true,,798,1819,16,16,null,69,1109,0
1614543554821,47,viewProduct,308,Permanent Redirect,JPetstore 1-15,text,true,,430,841,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,47,0,0
1614543549933,47,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-15,,true,,430,841,16,16,null,47,4888,0
1614543554946,48,setBillingInfo,308,Permanent Redirect,JPetstore 1-9,text,true,,397,1268,16,16,http://petstore.octoperf.com/actions/Order.action,47,0,0
1614543555259,40,confirmOrder,308,Permanent Redirect,JPetstore 1-13,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,16,16,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,40,0,0
1614543542877,158,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-13,,false,,1658,3734,16,16,null,158,12264,0
1614543555328,37,viewCategory,308,Permanent Redirect,JPetstore 1-7,text,true,,428,809,16,16,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,37,0,0
1614543551489,37,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,428,809,16,16,null,37,3839,0
1614543555400,38,signOff,308,Permanent Redirect,JPetstore 1-8,text,true,,407,811,16,16,http://petstore.octoperf.com/actions/Account.action?signoff,38,0,0
1614543555522,38,viewCatalog,308,Permanent Redirect,JPetstore 1-8,text,true,,399,798,16,16,http://petstore.octoperf.com/actions/Catalog.action,37,0,0
1614543551975,76,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-8,,true,,806,1609,16,16,null,75,3509,0
1614543555578,38,newOrderForm,308,Permanent Redirect,JPetstore 1-5,text,true,,410,823,16,16,http://petstore.octoperf.com/actions/Order.action?newOrderForm,38,0,0
1614543555560,81,homepage,308,Permanent Redirect,JPetstore 1-8,text,true,,399,550,16,16,http://petstore.octoperf.com/actions/Catalog.action,81,0,43
